"position","rating","height","foot","pace","shooting","passing","dribbling","defending","heading"
2,71,194,0,58,66,75,74,70,74
2,71,180,1,79,66,68,74,54,62
2,71,177,1,80,66,74,68,57,62
2,71,170,1,73,69,66,71,62,52
2,71,187,1,72,70,66,71,62,64
2,71,178,0,76,64,74,75,58,50
2,71,172,0,71,68,71,66,63,60
2,71,182,0,55,65,73,73,72,73
2,71,188,1,87,68,72,73,72,69
2,71,183,1,42,61,76,71,72,75
2,71,181,1,70,69,60,64,58,72
2,71,180,1,78,65,69,73,63,54
2,71,186,1,58,59,69,65,68,65
2,71,183,1,48,67,70,68,72,76
2,71,180,1,56,45,72,61,72,71
2,71,179,1,72,66,71,72,68,51
2,71,187,0,54,69,75,67,75,77
2,71,175,1,70,70,72,64,71,63
2,71,170,0,67,72,74,72,59,45
2,71,191,0,73,68,71,65,79,85
2,71,179,1,60,66,72,70,64,65
2,71,174,1,58,65,69,75,45,62
0,70,180,1,72,65,59,78,54,52
0,70,188,1,57,66,38,67,63,86
0,70,174,1,72,68,67,70,51,67
0,70,193,1,56,71,52,68,62,73
0,70,177,0,60,67,62,84,46,49
0,70,171,0,77,69,59,73,55,59
0,70,185,1,77,68,64,65,52,71
0,70,188,1,64,74,44,55,54,77
0,70,171,1,80,68,60,72,45,60
0,70,184,1,69,68,60,65,51,70
0,70,188,1,77,63,40,70,57,72
0,70,188,1,67,65,45,62,56,75
0,70,185,0,62,72,46,59,56,85
0,70,185,0,76,66,57,64,52,77
0,70,173,1,88,66,51,68,57,64
0,70,183,1,48,70,49,63,55,82
0,70,179,1,87,66,55,69,56,71
0,70,173,1,78,66,54,69,56,70
0,70,183,1,63,70,70,72,54,60
0,70,189,1,75,64,63,72,59,62
0,70,173,1,70,62,69,73,42,50
0,70,183,1,72,66,56,72,53,74
0,70,178,1,68,70,64,74,48,71
0,70,190,1,63,67,44,63,55,72
0,70,183,1,76,67,62,70,55,69
0,70,177,1,73,66,61,67,52,78
0,70,175,1,72,69,55,67,58,68
0,70,180,1,73,71,40,68,52,64
0,70,185,1,61,68,52,62,55,75
0,70,170,0,81,58,64,76,54,50
0,70,193,1,67,66,53,63,55,72
0,70,189,1,53,68,60,62,58,77
0,70,186,0,65,66,46,61,59,74
0,70,189,1,63,68,50,69,51,70
0,70,186,1,67,69,52,68,49,68
0,70,175,1,82,61,60,76,49,48
0,70,189,1,71,72,68,66,65,73
0,70,181,1,69,64,49,66,56,77
0,70,185,0,77,70,59,73,62,70
0,70,179,1,86,64,62,70,46,55
0,70,179,1,63,69,62,71,50,64
0,70,170,0,84,67,62,72,47,56
0,70,185,1,70,67,48,62,56,75
0,70,184,1,77,63,71,71,57,61
0,70,170,1,78,70,62,73,66,65
0,70,185,0,87,68,38,73,53,69
0,70,186,0,74,66,50,66,59,71
0,70,188,1,65,70,50,63,55,71
0,70,171,1,88,67,52,72,43,65
0,70,182,1,74,65,63,68,53,74
0,70,183,1,65,65,51,64,52,78
0,70,178,1,83,59,63,72,43,41
0,70,179,0,78,68,61,69,47,69
0,70,189,1,67,67,54,71,52,70
0,70,187,0,69,65,50,66,52,74
0,70,176,0,87,64,65,72,52,59
0,70,183,1,83,66,40,55,50,74
0,70,178,0,92,62,40,76,44,80
0,70,185,1,58,68,50,65,56,82
0,70,194,1,74,70,52,69,50,72
0,70,187,0,57,66,54,62,56,77
0,70,185,1,81,62,65,73,52,58
0,70,184,1,70,65,46,65,52,73
0,70,182,1,78,72,56,72,51,67
0,70,186,1,65,66,55,64,58,66
0,70,192,1,60,64,52,57,61,65
0,70,190,1,72,67,45,59,58,81
0,70,183,1,82,68,63,73,50,72
0,70,187,0,62,68,48,65,61,69
0,70,180,1,74,64,39,73,43,65
0,70,183,1,78,64,56,72,53,74
0,70,191,1,73,63,53,71,52,69
0,70,196,1,73,63,54,63,71,73
0,70,174,1,79,67,59,72,56,73
0,70,195,1,63,67,60,66,56,62
0,70,191,1,64,68,55,65,54,73
0,70,177,1,78,63,66,73,52,53
0,70,177,1,89,58,65,71,51,55
0,70,167,1,91,60,56,73,47,62
0,70,189,1,66,66,43,63,54,74
0,70,170,1,81,69,68,70,39,61
0,70,189,1,63,66,43,66,52,74
0,70,182,1,79,66,66,69,55,70
0,70,176,0,82,61,62,76,50,61
0,70,170,1,81,65,63,71,40,58
0,70,187,1,61,68,43,61,48,70
0,70,191,1,60,68,60,59,67,72
0,70,174,1,68,69,60,66,51,72
0,70,182,1,65,70,63,72,55,78
0,70,180,1,75,68,58,69,55,72
0,70,186,1,74,65,53,66,60,74
0,70,180,1,74,72,65,70,47,56
0,70,178,1,82,56,61,76,58,64
0,70,171,1,72,68,56,79,46,42
0,70,192,1,62,66,58,63,61,76
0,70,187,1,53,72,61,69,58,73
1,70,185,0,66,50,67,61,74,62
1,70,188,0,54,56,50,43,70,67
1,70,184,0,53,39,50,49,73,70
1,70,185,1,53,50,55,51,73,73
1,70,170,0,72,49,69,63,68,64
1,70,186,1,53,47,53,43,72,72
1,70,189,1,39,40,48,43,72,75
1,70,183,1,81,40,65,59,72,69
1,70,186,1,71,45,53,42,75,71
1,70,181,0,62,55,68,63,74,72
1,70,186,1,43,55,57,49,72,76
1,70,183,1,63,41,56,42,71,76
1,70,182,1,55,49,59,52,72,72
1,70,180,0,60,70,77,77,72,61
1,70,183,1,71,40,59,64,75,70
1,70,190,1,54,39,59,36,77,69
1,70,186,1,45,42,45,42,72,74
1,70,183,1,78,57,70,66,68,57
1,70,182,0,65,44,56,48,71,72
1,70,183,1,75,48,50,52,69,72
1,70,183,1,65,46,68,57,70,62
1,70,181,1,73,46,52,58,73,76
1,70,173,1,70,46,67,65,66,74
1,70,185,0,52,38,48,48,72,75
1,70,175,1,73,46,62,63,72,65
1,70,177,0,82,39,74,63,70,67
1,70,180,0,76,50,63,60,73,74
1,70,184,1,78,57,70,63,72,74
1,70,183,1,59,39,42,25,72,75
1,70,196,1,45,33,40,29,79,64
1,70,175,0,67,47,56,49,81,80
1,70,184,1,68,46,63,61,73,71
1,70,172,0,75,43,70,65,72,66
1,70,182,0,75,54,66,66,70,59
1,70,188,0,61,39,52,54,71,77
1,70,183,1,75,42,68,56,75,70
1,70,174,1,75,62,68,63,70,63
1,70,182,1,69,48,62,39,66,70
1,70,187,1,47,36,37,29,77,77
1,70,190,1,53,41,58,38,74,74
1,70,185,0,44,51,48,50,74,64
1,70,180,1,61,62,72,66,72,70
1,70,197,1,71,54,46,39,77,65
1,70,198,1,50,46,45,51,79,70
1,70,185,1,38,43,56,45,73,67
1,70,184,0,90,46,69,68,68,53
1,70,178,1,74,48,64,58,72,68
1,70,188,0,58,46,46,46,72,76
1,70,183,1,60,64,68,63,72,78
1,70,184,1,78,64,68,66,71,65
1,70,180,0,80,50,69,71,70,62
1,70,183,1,67,33,58,40,71,72
1,70,175,0,77,54,67,68,71,68
1,70,174,1,67,42,70,60,69,66
1,70,182,0,79,61,69,68,69,63
1,70,179,1,72,64,74,66,69,64
1,70,183,1,72,51,69,63,70,65
1,70,180,1,86,52,59,68,69,70
1,70,180,1,77,60,69,65,71,67
1,70,185,0,74,39,59,57,76,72
1,70,182,1,51,52,53,60,73,62
1,70,187,1,67,40,58,48,73,68
1,70,182,0,70,53,57,56,73,72
1,70,184,1,62,43,66,61,74,80
1,70,185,1,40,45,62,54,75,64
1,70,191,0,72,59,72,50,72,65
1,70,186,0,73,51,63,45,72,74
1,70,184,1,66,48,69,58,72,73
1,70,178,0,69,65,72,70,69,64
1,70,182,0,65,60,69,69,69,70
1,70,175,0,77,56,71,71,64,65
1,70,186,1,65,51,49,45,74,68
1,70,188,1,64,36,48,42,73,71
1,70,181,1,79,55,67,61,73,65
1,70,173,0,70,70,74,74,70,64
1,70,180,1,63,36,67,59,71,70
1,70,171,1,72,43,69,74,65,58
1,70,183,1,68,60,63,62,68,65
1,70,180,1,73,45,65,66,70,66
1,70,187,1,63,45,54,48,72,80
1,70,190,1,58,41,52,39,76,71
1,70,173,0,83,60,70,76,68,65
1,70,177,1,75,57,72,77,70,64
1,70,175,0,80,53,66,72,67,57
1,70,179,0,76,56,67,67,71,65
1,70,180,1,83,51,67,61,69,70
1,70,188,1,65,38,59,52,73,68
1,70,183,1,55,29,58,32,70,67
1,70,166,1,81,49,61,64,67,65
1,70,182,1,81,38,62,67,69,71
1,70,181,1,65,57,71,69,70,63
1,70,193,1,64,48,48,49,74,77
1,70,178,0,76,60,67,73,70,61
1,70,175,1,72,56,73,64,68,62
1,70,181,1,78,57,67,75,66,67
1,70,178,1,73,52,68,63,73,69
1,70,190,1,72,28,57,58,72,73
1,70,194,0,66,41,58,40,75,59
1,70,172,1,74,54,71,71,69,65
1,70,191,1,65,35,52,55,69,72
1,70,176,0,77,49,68,69,67,63
1,70,182,0,72,48,67,56,70,71
1,70,180,0,80,64,67,70,73,66
1,70,185,1,83,51,67,67,71,66
1,70,189,1,59,36,32,40,71,72
1,70,175,0,74,50,66,62,62,63
1,70,190,0,68,50,54,57,73,75
1,70,185,0,33,42,46,43,72,74
1,70,184,1,47,55,70,62,73,72
1,70,171,0,54,49,72,53,60,62
1,70,191,0,30,45,61,48,69,70
1,70,183,0,76,60,68,67,69,71
1,70,188,1,48,47,50,47,73,71
1,70,184,1,70,46,54,53,72,78
1,70,185,1,61,50,61,43,76,72
1,70,178,0,57,47,64,56,70,71
1,70,183,0,54,60,74,70,68,66
1,70,174,1,39,51,66,63,74,73
2,70,184,0,73,59,69,65,72,67
2,70,183,1,63,50,63,60,75,70
2,70,180,1,68,59,67,77,52,54
2,70,188,1,51,66,73,54,74,65
2,70,175,1,71,68,64,68,57,62
2,70,181,1,56,70,72,67,71,66
2,70,184,0,71,57,70,64,63,64
2,70,186,1,63,64,70,60,71,68
2,70,179,1,61,61,61,65,70,71
2,70,173,1,70,62,74,74,60,57
2,70,186,1,56,58,67,65,72,75
2,70,178,1,71,61,64,63,72,74
2,70,191,1,66,66,63,66,70,70
2,70,178,1,54,69,64,65,73,77
2,70,180,0,75,62,70,72,71,69
2,70,180,1,71,68,61,82,46,53
2,70,185,1,75,67,72,66,51,63
2,70,178,1,68,58,63,60,73,67
2,70,177,0,76,64,64,73,47,55
2,70,178,1,51,72,74,73,56,60
2,70,180,1,69,52,66,65,70,74
2,70,168,1,54,68,67,69,42,62
2,70,172,0,64,62,69,64,68,66
2,70,180,1,69,62,64,75,55,59
2,70,183,1,71,56,64,64,70,68
2,70,177,1,70,66,67,71,47,53
2,70,180,1,67,61,69,67,69,72
2,70,178,0,71,72,73,70,66,63
2,70,175,1,71,69,68,71,62,76
2,70,175,1,72,67,64,76,50,64
2,70,183,1,77,75,66,68,52,54
2,70,170,1,59,61,71,66,65,59
2,70,180,1,72,62,69,67,63,67
2,70,172,0,79,64,67,72,65,70
2,70,170,1,61,63,70,71,46,56
2,70,185,0,68,66,78,65,63,55
2,70,180,1,94,62,54,80,48,62
2,70,175,1,70,71,71,66,67,65
2,70,180,1,52,64,72,71,56,46
2,70,181,1,60,69,78,67,59,52
2,70,190,1,76,66,70,71,60,70
2,70,175,1,67,54,63,54,72,62
2,70,179,1,81,63,67,71,59,66
2,70,180,1,83,67,68,75,42,44
2,70,183,1,63,53,67,66,68,71
2,70,178,0,79,62,65,74,55,41
2,70,178,1,65,62,64,68,70,66
2,70,170,0,76,61,67,72,75,68
2,70,172,0,78,61,61,73,49,50
2,70,191,1,76,64,69,70,57,66
2,70,174,0,73,54,68,62,69,57
2,70,180,1,63,39,68,65,68,69
2,70,178,0,67,71,69,72,68,56
2,70,181,1,64,67,71,65,66,60
2,70,178,1,69,72,71,64,69,67
2,70,186,0,74,65,60,72,48,43
2,70,183,0,75,48,71,65,71,66
2,70,170,1,84,61,63,77,49,50
2,70,181,1,62,53,62,62,75,66
2,70,178,0,84,64,66,76,50,49
2,70,181,1,58,50,59,50,69,64
2,70,180,1,74,60,62,71,74,72
2,70,180,1,69,65,68,69,61,48
2,70,171,1,83,65,64,81,49,56
2,70,182,1,68,68,68,72,62,81
2,70,172,0,85,61,62,74,43,55
2,70,196,0,41,60,75,65,67,60
2,70,187,1,68,64,70,67,67,69
2,70,193,0,39,44,59,45,78,72
2,70,170,0,79,62,74,72,65,68
2,70,184,1,59,66,71,73,66,63
2,70,182,1,65,58,64,59,71,70
2,70,180,1,72,65,71,71,64,74
2,70,176,1,69,56,71,75,46,55
2,70,183,1,67,69,69,73,64,71
2,70,171,0,79,63,65,74,67,70
2,70,177,1,80,56,64,63,70,62
2,70,178,1,79,44,62,59,75,74
2,70,180,1,66,60,72,69,65,61
2,70,165,1,71,59,70,71,65,52
2,70,177,1,80,63,63,75,51,62
2,70,167,1,73,70,70,72,45,60
2,70,180,1,80,66,70,71,59,59
2,70,180,0,75,64,68,69,70,70
2,70,185,1,62,66,64,67,78,75
2,70,182,1,70,69,70,69,68,68
2,70,185,1,52,54,62,52,73,66
2,70,174,1,74,54,68,69,64,54
2,70,181,1,66,54,71,68,55,55
2,70,176,0,75,49,71,69,63,59
2,70,176,1,74,70,64,60,74,69
2,70,187,0,68,64,70,68,66,61
2,70,179,0,72,62,64,75,56,58
2,70,189,1,72,48,65,41,72,55
2,70,177,1,68,61,71,67,52,49
2,70,179,1,75,57,61,67,70,74
2,70,180,1,76,69,73,71,64,66
2,70,176,1,81,66,66,78,55,58
2,70,186,1,75,58,73,61,70,72
2,70,169,1,81,59,68,78,68,65
2,70,175,0,67,66,71,76,61,64
2,70,178,1,59,68,73,64,63,63
2,70,175,0,71,62,67,68,60,45
2,70,175,0,58,66,72,71,64,67
2,70,184,1,55,65,70,63,71,68
2,70,184,0,74,65,70,69,54,60
2,70,183,1,60,43,58,63,71,75
2,70,170,1,80,67,66,72,53,66
2,70,166,0,75,61,69,76,72,62
2,70,182,1,73,67,72,70,63,58
2,70,182,1,49,72,67,71,54,69
2,70,173,1,60,62,74,73,66,62
2,70,179,0,50,70,74,68,56,52
2,70,186,1,38,67,68,58,73,74
2,70,180,1,66,72,73,74,68,63
0,69,173,1,64,72,51,60,48,69
0,69,187,1,81,67,64,74,58,69
0,69,178,1,76,68,63,71,45,66
0,69,191,1,68,67,55,61,68,71
0,69,185,0,62,67,65,69,60,67
0,69,178,0,75,63,46,71,49,65
0,69,186,1,52,70,57,60,52,72
0,69,185,1,71,67,53,64,53,75
0,69,173,0,76,66,67,71,49,58
0,69,174,1,68,56,70,71,64,56
0,69,180,1,71,65,48,68,52,69
0,69,170,0,74,66,67,80,42,52
0,69,177,0,73,63,61,72,48,50
0,69,184,0,67,67,65,70,48,56
0,69,176,0,62,69,63,72,46,60
0,69,177,0,70,70,53,71,52,62
0,69,174,0,72,75,58,66,54,57
0,69,171,1,66,68,69,71,40,68
0,69,175,1,75,71,62,69,49,60
0,69,177,1,55,67,65,71,57,70
0,69,180,1,66,65,54,67,58,78
0,69,186,1,74,65,56,66,57,68
0,69,176,1,71,61,67,67,54,76
0,69,180,1,75,65,66,70,54,69
0,69,187,1,60,67,54,62,56,65
0,69,183,1,70,66,68,75,51,63
0,69,176,1,86,64,51,68,54,72
0,69,163,1,78,68,64,72,41,53
0,69,172,1,76,65,69,74,50,73
0,69,170,1,75,64,67,70,47,66
0,69,178,1,78,63,68,75,51,69
0,69,190,1,67,62,50,59,67,75
0,69,183,1,75,63,42,65,52,75
0,69,170,1,83,64,68,70,46,62
0,69,180,0,66,69,54,65,49,72
0,69,174,0,80,65,59,74,49,53
0,69,185,1,69,63,48,66,54,76
0,69,190,1,66,62,48,66,60,78
0,69,188,1,59,67,56,67,55,81
0,69,179,0,75,67,60,72,54,60
0,69,183,1,82,62,56,72,46,56
0,69,168,1,77,67,60,71,57,76
0,69,178,1,79,59,62,76,46,57
0,69,173,1,72,65,64,73,60,60
0,69,174,1,69,66,59,68,50,66
0,69,202,1,42,67,43,56,63,64
0,69,175,1,71,62,55,75,54,63
0,69,180,1,92,51,57,67,45,52
0,69,184,1,77,68,52,66,54,59
0,69,179,1,78,67,53,68,52,66
0,69,180,1,84,66,64,73,47,59
0,69,183,1,71,69,68,64,59,59
0,69,187,1,64,65,57,68,52,72
0,69,191,1,65,64,47,68,53,76
0,69,175,0,78,68,55,72,49,61
0,69,176,1,71,67,67,69,52,56
0,69,180,0,81,67,53,71,45,56
0,69,179,1,74,69,62,72,47,58
0,69,183,1,83,44,61,75,45,50
0,69,168,1,77,60,55,70,46,63
0,69,192,1,70,70,58,63,53,67
0,69,180,1,82,68,58,69,54,67
0,69,180,1,76,62,30,66,46,69
0,69,177,1,80,58,58,75,48,60
0,69,179,0,70,63,55,73,56,63
0,69,170,0,79,61,62,72,45,66
0,69,177,1,83,64,57,69,55,62
0,69,174,1,84,66,59,74,48,70
0,69,177,1,73,66,51,70,56,68
0,69,190,0,77,63,60,74,59,69
0,69,177,0,80,66,67,73,48,68
0,69,179,1,78,66,56,74,41,65
0,69,170,1,81,64,56,81,39,59
0,69,177,0,84,64,50,78,42,60
0,69,190,1,74,62,51,75,54,64
0,69,173,1,80,61,60,69,53,61
0,69,191,1,72,62,45,61,55,72
0,69,187,1,90,65,59,74,55,51
0,69,170,1,83,68,58,72,49,67
0,69,183,1,68,66,53,57,53,76
0,69,169,0,71,65,53,69,50,57
0,69,183,1,83,63,52,72,48,60
0,69,180,0,66,72,54,69,44,57
0,69,185,0,59,67,58,63,59,78
0,69,196,1,50,70,60,74,52,76
0,69,173,0,66,68,61,73,53,54
0,69,185,1,55,71,56,65,58,72
1,69,188,1,54,40,54,48,73,73
1,69,185,1,51,41,51,41,73,60
1,69,171,0,86,58,57,64,67,65
1,69,191,1,55,38,52,36,73,75
1,69,175,0,73,55,69,68,70,60
1,69,184,1,46,32,52,47,73,63
1,69,185,1,63,53,58,55,68,67
1,69,179,0,37,39,60,40,70,80
1,69,191,1,49,44,50,35,73,77
1,69,182,1,33,36,59,45,74,69
1,69,180,1,72,69,67,73,67,64
1,69,181,1,63,39,60,50,70,75
1,69,191,0,50,32,49,42,71,72
1,69,180,1,67,52,55,50,73,75
1,69,175,0,80,40,64,65,69,64
1,69,185,0,69,29,36,51,77,76
1,69,184,0,64,45,67,58,69,71
1,69,183,1,73,34,56,57,72,74
1,69,188,0,67,30,65,47,71,79
1,69,192,0,50,25,55,38,75,69
1,69,176,0,67,46,61,54,70,74
1,69,190,1,33,58,59,44,71,74
1,69,182,0,73,52,66,62,69,64
1,69,191,0,63,50,52,48,70,65
1,69,187,0,68,20,37,57,70,69
1,69,181,1,84,56,67,71,70,62
1,69,182,1,59,40,61,58,69,70
1,69,182,1,58,54,50,47,73,71
1,69,180,1,77,23,39,32,73,75
1,69,175,0,66,54,66,66,67,72
1,69,175,1,72,58,66,56,71,71
1,69,182,0,71,55,72,70,72,73
1,69,186,1,57,54,58,41,76,75
1,69,174,1,72,40,74,59,67,70
1,69,186,1,62,44,52,44,70,73
1,69,180,0,62,41,68,38,71,72
1,69,180,1,67,48,68,51,68,68
1,69,183,1,76,42,58,54,72,61
1,69,166,0,73,52,65,62,60,70
1,69,178,0,68,41,64,62,70,66
1,69,185,1,54,46,58,53,71,75
1,69,190,1,53,44,57,44,70,77
1,69,178,1,73,45,63,65,68,68
1,69,188,1,76,55,67,70,68,63
1,69,184,0,70,51,64,62,73,69
1,69,173,1,74,53,68,67,68,68
1,69,185,1,59,39,51,32,71,77
1,69,183,1,71,54,70,62,68,66
1,69,181,1,67,34,67,65,68,74
1,69,182,1,65,48,71,65,69,67
1,69,180,1,68,45,66,64,67,62
1,69,188,0,71,30,50,60,70,75
1,69,180,0,64,48,64,46,69,67
1,69,188,1,55,45,57,43,70,71
1,69,183,1,66,44,55,45,72,67
1,69,186,1,58,43,56,45,73,64
1,69,183,1,68,49,60,63,70,71
1,69,185,1,70,60,70,63,69,61
1,69,193,1,61,60,60,53,71,68
1,69,180,1,71,47,62,65,70,69
1,69,186,1,56,31,50,50,71,72
1,69,169,1,91,48,65,70,63,63
1,69,173,1,73,41,65,66,67,58
1,69,179,0,80,47,70,71,68,67
1,69,185,1,67,38,61,58,73,67
1,69,185,1,53,39,60,46,70,73
1,69,187,1,65,34,48,49,71,75
1,69,184,0,75,50,68,73,70,65
1,69,170,0,76,50,64,65,69,65
1,69,188,1,52,27,48,37,72,73
1,69,177,0,75,51,69,70,68,68
1,69,186,1,64,36,55,57,71,72
1,69,188,1,72,53,54,48,69,67
1,69,190,1,70,38,48,46,71,75
1,69,183,1,68,40,47,61,74,69
1,69,187,0,55,55,59,46,71,55
1,69,178,0,79,52,63,62,68,63
1,69,178,0,69,49,67,65,69,61
1,69,183,0,74,40,68,61,71,65
1,69,185,0,73,53,66,60,73,71
1,69,186,1,67,52,62,63,72,65
1,69,174,1,78,65,71,75,65,59
1,69,172,0,89,67,65,76,70,64
1,69,184,1,82,34,43,34,74,72
1,69,186,1,47,41,58,50,70,69
1,69,188,1,75,58,45,45,76,81
1,69,187,1,66,49,58,60,73,71
1,69,189,0,67,35,50,40,71,72
1,69,185,0,62,42,52,37,70,69
1,69,173,0,75,62,65,67,67,66
1,69,185,0,64,32,58,47,67,70
1,69,185,1,68,46,52,48,72,67
1,69,187,0,58,27,40,42,73,71
1,69,188,1,61,39,62,54,72,74
1,69,174,1,89,52,66,64,67,67
1,69,176,0,93,54,63,69,68,70
1,69,186,0,32,46,48,40,74,72
1,69,188,1,64,48,59,62,70,70
1,69,175,1,70,53,65,75,64,56
1,69,181,1,80,33,62,48,69,67
1,69,185,0,79,36,69,66,67,61
1,69,177,1,74,52,66,70,67,66
1,69,187,1,60,52,51,48,74,66
1,69,186,1,61,41,47,44,72,68
1,69,180,0,71,50,67,67,68,68
1,69,188,0,75,43,55,56,75,67
1,69,187,0,72,55,62,67,69,61
1,69,178,1,64,30,42,46,72,75
1,69,182,0,68,57,70,64,69,63
1,69,181,1,68,34,59,53,74,69
1,69,177,0,75,45,60,62,70,67
1,69,188,1,68,43,66,61,72,64
1,69,183,1,65,29,48,36,70,74
1,69,185,0,71,45,68,63,69,73
1,69,179,1,67,56,63,69,71,74
1,69,189,0,66,46,57,44,73,71
1,69,182,1,81,61,65,68,67,66
1,69,185,0,75,38,69,69,68,66
1,69,185,1,56,40,47,46,71,76
1,69,186,1,77,58,70,68,71,67
1,69,175,1,57,51,70,70,67,61
1,69,180,1,66,55,65,69,71,66
1,69,187,1,36,34,48,41,70,69
1,69,178,1,78,52,69,60,65,66
1,69,191,1,54,31,56,41,70,74
1,69,191,1,37,36,48,58,75,68
1,69,193,1,50,28,41,34,75,84
1,69,186,1,58,49,58,55,70,75
1,69,182,0,71,60,63,61,71,76
1,69,185,0,60,42,56,56,68,68
1,69,181,1,75,46,67,65,70,65
1,69,186,1,56,50,54,45,73,79
1,69,190,0,29,58,65,56,74,68
2,69,176,1,53,63,72,53,68,58
2,69,182,1,61,67,74,62,61,54
2,69,172,1,74,60,64,69,66,62
2,69,185,1,74,69,68,72,52,59
2,69,185,0,65,49,63,63,73,75
2,69,176,1,66,64,70,67,68,57
2,69,178,1,74,65,67,71,52,57
2,69,175,1,62,65,66,68,54,61
2,69,181,1,62,70,73,71,65,60
2,69,177,1,69,68,63,72,47,60
2,69,184,1,72,71,66,72,61,71
2,69,186,1,70,67,63,70,55,59
2,69,172,0,69,65,62,74,45,44
2,69,183,1,51,58,67,59,68,63
2,69,170,1,71,64,71,68,68,62
2,69,178,1,64,64,65,67,69,71
2,69,179,1,65,60,72,64,66,62
2,69,167,1,68,71,74,70,64,55
2,69,172,0,67,66,71,66,69,67
2,69,167,0,72,62,66,72,58,59
2,69,186,1,43,62,67,58,68,56
2,69,176,1,69,67,71,72,56,54
2,69,180,0,68,64,68,73,60,68
2,69,175,1,69,71,66,69,50,67
2,69,187,1,67,61,66,64,68,72
2,69,182,1,31,57,64,46,74,61
2,69,179,1,81,63,65,72,57,63
2,69,177,0,75,68,71,68,48,51
2,69,184,1,72,67,68,58,70,72
2,69,183,0,66,54,74,67,64,68
2,69,169,1,76,68,67,71,49,47
2,69,174,0,82,64,70,71,46,54
2,69,178,1,71,60,71,66,63,56
2,69,180,1,73,66,74,65,62,58
2,69,169,1,73,65,67,69,57,63
2,69,185,1,83,60,69,74,70,72
2,69,180,0,64,62,60,62,72,68
2,69,176,1,67,60,72,66,65,64
2,69,182,0,73,62,66,67,69,69
2,69,188,1,70,68,66,70,54,68
2,69,186,1,70,70,71,67,69,77
2,69,180,0,88,62,62,73,54,62
2,69,183,1,75,66,68,67,72,72
2,69,185,1,67,64,56,62,70,69
2,69,185,0,63,61,64,63,69,66
2,69,187,1,63,39,63,60,75,69
2,69,177,0,69,61,67,70,50,67
2,69,185,0,69,54,71,68,65,74
2,69,186,1,58,66,70,68,64,65
2,69,175,0,66,74,71,69,66,63
2,69,175,0,91,62,64,71,56,53
2,69,180,1,62,65,71,73,55,54
2,69,173,1,82,62,69,77,61,57
2,69,181,1,65,50,67,57,70,70
2,69,179,1,65,63,64,68,69,66
2,69,174,1,69,53,67,60,68,71
2,69,183,1,73,65,67,68,68,67
2,69,187,1,69,53,67,63,69,68
2,69,173,0,84,64,65,73,48,55
2,69,184,1,71,68,68,70,60,66
2,69,182,0,78,62,70,67,76,80
2,69,173,0,84,63,64,73,55,61
2,69,177,0,82,67,64,69,46,63
2,69,183,1,78,53,67,71,69,60
2,69,190,1,66,58,68,62,69,58
2,69,185,1,64,56,64,68,68,63
2,69,172,0,64,68,68,70,64,61
2,69,172,0,66,67,68,67,60,58
2,69,176,1,73,60,66,71,59,60
2,69,170,1,78,64,66,74,36,38
2,69,182,1,69,63,76,69,64,69
2,69,186,1,67,58,61,60,70,69
2,69,180,1,66,64,69,63,68,54
2,69,178,0,72,55,65,63,67,56
2,69,179,1,71,66,66,72,51,52
2,69,172,0,79,58,60,78,54,60
2,69,185,1,55,57,66,59,68,70
2,69,188,0,62,60,64,61,70,61
2,69,188,1,66,65,69,58,75,58
2,69,183,0,90,62,62,71,52,55
2,69,170,0,78,59,64,72,42,47
2,69,181,1,64,53,64,57,71,62
2,69,193,1,53,64,67,64,72,73
2,69,178,1,77,54,67,64,65,71
2,69,182,0,73,59,63,64,70,69
2,69,184,0,82,61,65,71,54,56
2,69,184,0,78,58,66,69,71,63
2,69,172,1,78,58,64,74,51,60
2,69,175,1,74,54,65,67,66,64
2,69,178,1,66,51,70,70,62,58
2,69,183,1,73,61,69,67,64,57
2,69,191,1,61,70,65,65,69,58
2,69,179,1,84,59,65,67,52,43
2,69,191,0,81,60,61,62,75,77
2,69,180,1,64,53,65,61,72,70
2,69,181,1,77,67,65,75,42,52
2,69,181,1,72,61,67,71,67,65
2,69,186,1,74,65,69,73,49,62
2,69,187,1,61,64,68,65,69,69
2,69,176,0,76,66,69,64,68,51
2,69,185,1,67,63,67,69,59,65
2,69,182,1,70,59,69,67,66,65
2,69,173,0,84,64,64,72,42,55
2,69,183,1,69,62,74,71,60,61
2,69,187,1,64,66,66,69,58,56
2,69,186,0,66,65,66,70,61,61
2,69,181,1,81,61,72,72,65,54
2,69,174,0,75,67,61,71,42,56
2,69,184,1,62,66,70,71,60,63
2,69,184,1,65,65,66,73,53,56
2,69,168,1,84,56,63,73,44,56
2,69,177,0,77,70,72,70,52,63
2,69,176,1,81,57,66,70,64,52
2,69,174,1,74,57,66,72,61,56
2,69,182,0,71,62,67,69,59,57
2,69,180,0,91,65,59,72,56,68
2,69,178,1,67,60,72,70,54,57
2,69,176,1,78,64,66,74,48,54
2,69,179,0,74,64,66,72,53,66
2,69,178,0,89,38,67,72,60,56
2,69,186,1,71,65,70,70,64,62
2,69,178,0,70,62,70,71,59,51
2,69,182,1,75,55,65,71,50,58
2,69,188,1,64,63,69,65,70,64
2,69,186,1,67,68,69,64,68,70
2,69,170,1,78,64,65,75,53,55
2,69,180,1,89,55,65,71,44,48
